name_1,name_2
Repsol,"1989 The State (INH) began the privatization of Repsol. IPO of 26% of Repsol Capital. Repsol shares, S.A. upgraded trading on exchanges in Spain and New York."
Repsol,1991 Natural Gas Company is created.
Repsol,1997 The State completes the process of privatization of Repsol. IPO of 10% of Repsol capital
Repsol,
Repsol,"On April 16, 2012 the President of Argentina, Cristina Fernandez de Kirchner announced the introduction in the Congress of a bill to ""safeguard the sovereignty of Argentina hydrocarbons."" This project has as main purpose the expropriation of 51% of the shares of YPF."
Repsol,"On March 28, 2014 Repsol's Annual General Meeting ratified the ""Convenio de Solución Amigable y Avenimiento de Expropiación"" which recognises the Repsol's right to receive $5 billion as compensation for the expropriation of the 51% shareholding in YPF and YPF GAS, together with payment guarantees."
Repsol,"On May 15, 2018 Repsol announced it would no longer seek growth for oil and gas.[10]"
Repsol,"1948 incorporation REPESA (Refinería de Petróleos de Escombreras S.A.) created for the installation of a refinery in the Valley of Escombreras, Cartagena (Spain)."
Repsol,1981 Creation of INH: Public organization created to integrate the various companies operating in the oil and gas in which the Spanish state had a controlling interest or was the sole owner.
Repsol,"1987 Creation of the Repsol group: Its sole shareholder is the INH. Repsol brings together the companies in which the Spanish state had a controlling interest in the areas of exploration and production (old Hispanoil), refining (formerly ENPETROL), chemical and liquefied natural gas (LNG), Butane (former Butano S.A.), CAMPSA and Petronor. Repsol Chemical (Alcudia), initially a subsidiary of Repsol Petroleum, which will then be a subsidiary."
Repsol,"1989 The State (INH) began the privatization of Repsol. IPO of 26% of Repsol Capital. Repsol shares, S.A. upgraded trading on exchanges in Spain and New York."
Repsol,1991 Natural Gas Company is created.
Repsol,1997 The State completes the process of privatization of Repsol. IPO of 10% of Repsol capital
Repsol,
Repsol,"On April 16, 2012 the President of Argentina, Cristina Fernandez de Kirchner announced the introduction in the Congress of a bill to ""safeguard the sovereignty of Argentina hydrocarbons."" This project has as main purpose the expropriation of 51% of the shares of YPF."
Repsol,"On March 28, 2014 Repsol's Annual General Meeting ratified the ""Convenio de Solución Amigable y Avenimiento de Expropiación"" which recognises the Repsol's right to receive $5 billion as compensation for the expropriation of the 51% shareholding in YPF and YPF GAS, together with payment guarantees."
Repsol,"On May 15, 2018 Repsol announced it would no longer seek growth for oil and gas.[10]"
Santander Group,"Banco Santander, S.A."
Santander Group,Attijariwafa Bank (4.55% share)
Santander Group,Attijariwafa Bank (4.55% share)
Santander Group,Attijariwafa Bank (4.55% share)
Telefónica,"900,000 euro fine, Spanish tribunals[41]"
Telefónica,"18 million euro fine, Spanish Telecommunication Market commission, 57 million in 2004 for unfair competition[42]"
Telefónica,151.9 million euro by European Commission for abusing its dominant position[43][44]
Telefónica,"900,000 euro fine, Spanish tribunals[41]"
Telefónica,"18 million euro fine, Spanish Telecommunication Market commission, 57 million in 2004 for unfair competition[42]"
Telefónica,151.9 million euro by European Commission for abusing its dominant position[43][44]
Telefónica,"900,000 euro fine, Spanish tribunals[41]"
Telefónica,"18 million euro fine, Spanish Telecommunication Market commission, 57 million in 2004 for unfair competition[42]"
Telefónica,151.9 million euro by European Commission for abusing its dominant position[43][44]
Telefónica,"900,000 euro fine, Spanish tribunals[41]"
Telefónica,"18 million euro fine, Spanish Telecommunication Market commission, 57 million in 2004 for unfair competition[42]"
Telefónica,151.9 million euro by European Commission for abusing its dominant position[43][44]
Atlas Copco,Co
Atlas Copco,P
Atlas Copco,Co
Electrolux,Electrolux AB
Electrolux,Arthur Martin
Electrolux,AEG
Electrolux,Atlas (Denmark)[32]
Electrolux,Corberó (Spain)
Electrolux,"Dometic, appliances for RV's, also uses the Electrolux logo. Based in Sweden and owned by Dometic Group"
Electrolux,"Elektro Helios, manufacturer of consumer appliances for the Swedish market[33]"
Electrolux,"Faure, French consumer appliance maker[34]"
Electrolux,"Lehel, consumer appliance brand sold in Hungary and elsewhere"
Electrolux,"Marynen/Marijnen, consumer product brand sold in the Netherlands[35]"
Electrolux,"Parkinson Cowan, cooking appliances (United Kingdom)"
Electrolux,"Progress, vacuum cleaner brand sold throughout Europe[36]"
Electrolux,"REX-Electrolux, Italian appliance manufacturer[37]"
Electrolux,"Rosenlew, Finnish consumer product brand sold in Nordic countries[38]"
Electrolux,"Samus, Romanian producer of cooking stoves headquartered in Satu Mare[39]"
Electrolux,"Voss, premium consumer cooking appliance and equipment supplier in Denmark and elsewhere[40]"
Electrolux,"Zanker, consumer kitchen appliance brand sold in central Europe[41]"
Electrolux,"Zanussi, Italian appliance manufacturer that became part of Electrolux in 1984 [42]"
Electrolux,"Zanussi Professional, professional kitchen equipment manufacturer[43]"
Electrolux,"Zoppas, consumer products brand sold in Italy[44]"
Electrolux,Dishlex brand sold in Australia[45]
Electrolux,"Kelvinator, commercial refrigerator and freezer brand sold in Australia and elsewhere[46]"
Electrolux,"Simpson, consumer appliance brand sold in Australia[47]"
Electrolux,"Westinghouse, a kitchen appliance brand in Australia licensed from Westinghouse Electric Corp to Electrolux Home Products Pty Ltd.[48]"
Ericsson,"Ericsson GS88 – Cancelled mobile telephone where Ericsson invented the ""Smartphone"" name for"
Ericsson,Ericsson GA628 – Known for its Z80 CPU
Ericsson,Ericsson SH888 – First mobile telephone to have wireless modem capabilities
Ericsson,"Ericsson A1018 – Dualband cellphone, notably easy to hack"
Ericsson,Ericsson A2618  & Ericsson A2628 – Dualband cellphones. Use graphical LCD display based on PCF8548 I²C controller.[115]
Ericsson,Ericsson PF768
Ericsson,Ericsson GF768
Ericsson,Ericsson GH388
Ericsson,Ericsson T10 – Colourful Cellphone
Ericsson,"Ericsson T18 – Business model of the T10, with active flip"
Ericsson,Ericsson T28 – Very slim telephone. Uses lithium polymer batteries. Ericsson T28 FAQ use graphical LCD display based on PCF8558 I²C controller.
Ericsson,Ericsson T20s
Ericsson,"Ericsson T29s – Similar to the T28s, but with WAP support"
Ericsson,Ericsson T29m – pre-alpha prototype for the T39m
Ericsson,Ericsson T36m – Prototype for the T39m. Announced in yellow and blue. Never hit the market due to release T39m
Ericsson,"Ericsson T39 – Similar to the T28, but with a GPRS modem, Bluetooth and triband capabilities"
Ericsson,Ericsson T65
Ericsson,Ericsson T66
Ericsson,"Ericsson T68m – The first Ericsson handset to have a color display, later branded as Sony Ericsson T68i"
Ericsson,Ericsson R250s Pro – Fully dust and water resistant telephone
Ericsson,Ericsson R310s
Ericsson,Ericsson R320s
Ericsson,Ericsson R320s Titan – Limited Edition with titanium front
Ericsson,Ericsson R320s GPRS – Prototype for testing GPRS networks
Ericsson,Ericsson R360m – Pre-alpha prototype for the R520m
Ericsson,Ericsson R380 – First cellphone to use the Symbian OS
Ericsson,"Ericsson R520m – Similar to the T39, but in a candy bar form factor[clarification needed] and with added features such as a built-in speakerphone and an optical proximity sensor"
Ericsson,Ericsson R520m UMTS – Prototype to test UMTS networks
Ericsson,Ericsson R520m SyncML – Prototype to test the SyncML implementation
Ericsson,Ericsson R580m – Announced in several press releases. Supposed to be a successor of the R380s without external antenna and with color display
Ericsson,Ericsson R600
Ericsson,"Ericsson GS88 – Cancelled mobile telephone where Ericsson invented the ""Smartphone"" name for"
Ericsson,Ericsson GA628 – Known for its Z80 CPU
Ericsson,Ericsson SH888 – First mobile telephone to have wireless modem capabilities
Ericsson,"Ericsson A1018 – Dualband cellphone, notably easy to hack"
Ericsson,Ericsson A2618  & Ericsson A2628 – Dualband cellphones. Use graphical LCD display based on PCF8548 I²C controller.[115]
Ericsson,Ericsson PF768
Ericsson,Ericsson GF768
Ericsson,Ericsson GH388
Ericsson,Ericsson T10 – Colourful Cellphone
Ericsson,"Ericsson T18 – Business model of the T10, with active flip"
Ericsson,Ericsson T28 – Very slim telephone. Uses lithium polymer batteries. Ericsson T28 FAQ use graphical LCD display based on PCF8558 I²C controller.
Ericsson,Ericsson T20s
Ericsson,"Ericsson T29s – Similar to the T28s, but with WAP support"
Ericsson,Ericsson T29m – pre-alpha prototype for the T39m
Ericsson,Ericsson T36m – Prototype for the T39m. Announced in yellow and blue. Never hit the market due to release T39m
Ericsson,"Ericsson T39 – Similar to the T28, but with a GPRS modem, Bluetooth and triband capabilities"
Ericsson,Ericsson T65
Ericsson,Ericsson T66
Ericsson,"Ericsson T68m – The first Ericsson handset to have a color display, later branded as Sony Ericsson T68i"
Ericsson,Ericsson R250s Pro – Fully dust and water resistant telephone
Ericsson,Ericsson R310s
Ericsson,Ericsson R320s
Ericsson,Ericsson R320s Titan – Limited Edition with titanium front
Ericsson,Ericsson R320s GPRS – Prototype for testing GPRS networks
Ericsson,Ericsson R360m – Pre-alpha prototype for the R520m
Ericsson,Ericsson R380 – First cellphone to use the Symbian OS
Ericsson,"Ericsson R520m – Similar to the T39, but in a candy bar form factor[clarification needed] and with added features such as a built-in speakerphone and an optical proximity sensor"
Ericsson,Ericsson R520m UMTS – Prototype to test UMTS networks
Ericsson,Ericsson R520m SyncML – Prototype to test the SyncML implementation
Ericsson,Ericsson R580m – Announced in several press releases. Supposed to be a successor of the R380s without external antenna and with color display
Ericsson,Ericsson R600
Sandvik,Sandvik AB
Sandvik,List of Swedish companies
Volvo Group,"Volvo Trucks (midsize-duty trucks for regional transportation and heavy-duty trucks for long distance transportation, as well as heavy-duty trucks for the construction work segment)"
Volvo Group,Mack Trucks (light-duty trucks for close distribution and heavy-duty trucks for long distance transportation)
Volvo Group,Renault Trucks (heavy-duty trucks for regional transportations and heavy-duty trucks for the construction work segment)
Volvo Group,UD Trucks (midsize-duty trucks)
Volvo Group,Dongfeng Commercial Vehicles (45%) (trucks)
Volvo Group,"VE Commercial Vehicles (Eicher) Ltd., India (VECV), a joint venture between Volvo Group and Eicher Motors Limited in which Volvo holds 45.6% (trucks and buses)"
Volvo Group,Volvo Construction Equipment (construction equipment)
Volvo Group,SDLG (70%) (construction equipment)
Volvo Group,"Volvo Buses (complete buses and bus chassis for city traffic, line traffic and tourist traffic)"
Volvo Group,"Volvo Financial Services (customer financing, inter-group banking, as real estate administration)"
Volvo Group,"Volvo Penta (marine engine systems for leisure boats and commercial shipping, diesel engines and drive systems for industrial applications)"
Volvo Group,Arquus[40]
ABB Group,GREEN Cell Shipping
ABB Group,Legrand
ABB Group,Stromberg (company)
Nestlé,Cereal Partners Worldwide with General Mills (50%/50%)[67]
Nestlé,Beverage Partners Worldwide with The Coca-Cola Company(50%/50%)[68]
Nestlé,Lactalis Nestlé Produits Frais with Lactalis (40%/60%)[69]
Nestlé,Nestlé Colgate-Palmolive with Colgate-Palmolive (50%/50%)[70]
Nestlé,Nestlé Indofood Citarasa Indonesia with Indofood (50%/50%)[71]
Nestlé,Nestlé Snow with Snow Brand Milk Products (50%/50%)[72]
Nestlé,Nestlé Modelo with Grupo Modelo
Nestlé,Dairy Partners America Brasil with Fonterra (51%/49%)
Nestlé,Cereal Partners Worldwide with General Mills (50%/50%)[67]
Nestlé,Beverage Partners Worldwide with The Coca-Cola Company(50%/50%)[68]
Nestlé,Lactalis Nestlé Produits Frais with Lactalis (40%/60%)[69]
Nestlé,Nestlé Colgate-Palmolive with Colgate-Palmolive (50%/50%)[70]
Nestlé,Nestlé Indofood Citarasa Indonesia with Indofood (50%/50%)[71]
Nestlé,Nestlé Snow with Snow Brand Milk Products (50%/50%)[72]
Nestlé,Nestlé Modelo with Grupo Modelo
Nestlé,Dairy Partners America Brasil with Fonterra (51%/49%)
Nestlé,"World Cocoa Foundation: In 2000, Nestlé and other chocolate companies formed the World Cocoa Foundation (WCF). The WCF is an international membership organization representing more than 100 member companies across the cocoa value chain. Its goal is to form a sustainable cocoa economy by prioritizing farmers, promoting agricultural & environmental stewardship, and strengthening development in cocoa-growing communities.[195]"
